feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
eubacterium_sp_cag_38	agemlvs	agemlvs	-0.000285626825909167	0.000528821391151919	923	523	0.589505235575451	0.884257853363176
blautia_sp_cag_257	abx	abx	0.0013557904379624	0.00253606912904501	923	261	0.593057258628559	0.8853294961345
alistipes_onderdonkii	a_omega3_fs_dr	a_omega3_fs_dr	-0.000361322912956923	0.000674821817681125	923	147	0.59248314858075	0.8853294961345
ruminococcus_bromii	a_omega3_fs_dr	a_omega3_fs_dr	-0.00186519289649996	0.00355135220062584	923	512	0.599613937714245	0.89085499317545
intestinimonas_butyriciproducens	a_omega3_fs_dr	a_omega3_fs_dr	-0.000320755536368869	0.000609210641334092	923	396	0.598714873933556	0.89085499317545
alistipes_shahii	agemlvs	agemlvs	0.000240137446458038	0.000463739401544308	923	725	0.60494922017009	0.891553142488837
bacteroides_ovatus	calor_fs_dr	calor_fs_dr	-3.07548758435109e-06	5.9681278001235e-06	923	770	0.606465753082025	0.891553142488837
clostridium_disporicum	agemlvs	agemlvs	8.18429994763367e-05	0.000157317646685508	923	140	0.603281556397136	0.891553142488837
bacteroides_xylanisolvens	abx	abx	0.00176733281149767	0.00343790720154822	923	559	0.607330529546706	0.891553142488837
clostridium_asparagiforme	abx	abx	0.000277319778253966	0.000544203644066359	923	136	0.610464752955582	0.891553142488837
bacteroides_thetaiotaomicron	agemlvs	agemlvs	0.000509025712120616	0.000993668243448549	923	739	0.608829245324874	0.891553142488837
collinsella_stercoris	abx	abx	-0.000443094939437141	0.000874235266047405	923	564	0.612393246393599	0.891553142488837
ruminococcaceae_bacterium_d5	abx	abx	-0.000554238610422382	0.00108739745782935	923	230	0.610391754687298	0.891553142488837
intestinimonas_butyriciproducens	calor_fs_dr	calor_fs_dr	8.7102240629039e-07	1.72109569366538e-06	923	396	0.612942785461075	0.891553142488837
alistipes_shahii	abx	abx	0.00121031859062852	0.0024559342184676	923	725	0.622266258247276	0.896753222046883
bacteroides_fragilis	agemlvs	agemlvs	-0.000344286017054652	0.000697702761670508	923	461	0.622040679647973	0.896753222046883
bacteroides_massiliensis	abx	abx	0.0015936189725781	0.00321365768545884	923	316	0.620105498501011	0.896753222046883
firmicutes_bacterium_cag_94	a_omega3_fs_dr	a_omega3_fs_dr	-0.000280228575846084	0.000566265382036891	923	242	0.620835999682296	0.896753222046883
clostridium_disporicum	abx	abx	-0.000562374224131978	0.00116768642757915	923	140	0.630218448203456	0.897845460454238
butyrivibrio_sp_cag_318	abx	abx	-0.00203907186060569	0.00421964061053888	923	100	0.629050456359254	0.897845460454238
bacteroides_thetaiotaomicron	abx	abx	0.00258114943434003	0.00532177331937265	923	739	0.627784015242244	0.897845460454238
intestinibacter_bartlettii	a_omega3_fs_dr	a_omega3_fs_dr	0.000133022249241539	0.00027569824336328	923	140	0.629709624605821	0.897845460454238
collinsella_intestinalis	calor_fs_dr	calor_fs_dr	-8.67430588187813e-07	1.79589378801226e-06	923	347	0.629207711254328	0.897845460454238
dialister_invisus	abx	abx	0.0010179668513028	0.00217700729964646	923	244	0.640187443995769	0.903794038582262
bacteroides_ovatus	a_omega3_fs_dr	a_omega3_fs_dr	0.00100247467167273	0.00214257366922774	923	770	0.640005257123911	0.903794038582262
anaeromassilibacillus_sp_an250	abx	abx	0.000401021794797681	0.000853682538848819	923	268	0.63864847025619	0.903794038582262
proteobacteria_bacterium_cag_139	abx	abx	0.000746940243865208	0.00158559200393917	923	380	0.637719120673151	0.903794038582262
oscillibacter_sp_cag_241	abx	abx	-0.00144242674207082	0.00310766773528507	923	511	0.642652897620609	0.90522665488772
gemmiger_formicilis	agemlvs	agemlvs	0.000127507150588762	0.000277880869737129	923	700	0.646666888384957	0.906786827757782
enterorhabdus_caecimuris	abx	abx	-0.000241838341172985	0.000525106257151172	923	372	0.645243201333275	0.906786827757782
turicimonas_muris	a_omega3_fs_dr	a_omega3_fs_dr	0.000180147559766977	0.000403056600971886	923	353	0.655068924347675	0.911585989213076
barnesiella_intestinihominis	abx	abx	-0.00192430071613431	0.00433715554055961	923	487	0.657393742220968	0.911585989213076
holdemanella_biformis	calor_fs_dr	calor_fs_dr	6.94186360627579e-07	1.56088452817533e-06	923	202	0.656619247350828	0.911585989213076
clostridium_spiroforme	abx	abx	-0.000464480570224485	0.00104528823515063	923	289	0.656903482034627	0.911585989213076
phascolarctobacterium_succinatutens	a_omega3_fs_dr	a_omega3_fs_dr	-0.000444031986254401	0.000992031940249826	923	104	0.654551019134511	0.911585989213076
hungatella_hathewayi	calor_fs_dr	calor_fs_dr	-3.56019594950237e-07	8.09749293729583e-07	923	158	0.660385940435604	0.913704715813341
gordonibacter_pamelaeae	abx	abx	0.000677343215615077	0.00154876781335048	923	610	0.661976888004322	0.913879597598887
prevotella_copri	calor_fs_dr	calor_fs_dr	-6.32191116075037e-06	1.46396298935142e-05	923	232	0.665964521427022	0.917355102363051
roseburia_intestinalis	calor_fs_dr	calor_fs_dr	-2.79410134863266e-06	6.55388778729633e-06	923	694	0.670006659104944	0.917689633275932
sutterella_parvirubra	agemlvs	agemlvs	-6.4505784834635e-05	0.000151139693626611	923	203	0.669851644208594	0.917689633275932
asaccharobacter_celatus	abx	abx	-0.000813751911699934	0.00191268330255198	923	784	0.670619347393951	0.917689633275932
ruminococcus_gnavus	agemlvs	agemlvs	-0.000295982462982363	0.000705011588486169	923	392	0.674907787458108	0.917821775373885
roseburia_intestinalis	agemlvs	agemlvs	-0.000383432586344812	0.000905813693211553	923	694	0.672373277875406	0.917821775373885
desulfovibrio_piger	abx	abx	-0.000552076961297075	0.00131676424116496	923	98	0.675128517462521	0.917821775373885
roseburia_sp_cag_309	calor_fs_dr	calor_fs_dr	-3.99406075204628e-07	9.64728757410981e-07	923	267	0.678995143337593	0.919073686426589
bacteroides_nordii	calor_fs_dr	calor_fs_dr	-3.51564605682667e-07	8.45296535260541e-07	923	142	0.677587204671648	0.919073686426589
slackia_isoflavoniconvertens	calor_fs_dr	calor_fs_dr	6.09088569077304e-07	1.4787913420472e-06	923	215	0.680523369479737	0.919148447089515
eggerthella_lenta	agemlvs	agemlvs	0.000114952215521509	0.00028050574539993	923	399	0.682239348264818	0.919475925091245
streptococcus_thermophilus	abx	abx	0.00121501630763438	0.00301103006482066	923	383	0.686701327425093	0.920528824523029
faecalibacterium_prausnitzii	agemlvs	agemlvs	-0.000418743980584073	0.00103628296270783	923	909	0.686433830434897	0.920528824523029
eubacterium_rectale	a_omega3_fs_dr	a_omega3_fs_dr	0.00165923805842651	0.00412180271700519	923	869	0.687446205493159	0.920528824523029
eisenbergiella_massiliensis	a_omega3_fs_dr	a_omega3_fs_dr	0.000200734251263135	0.00050168915529012	923	255	0.689204385490638	0.920906930505692
roseburia_hominis	agemlvs	agemlvs	0.000214397175914976	0.000549476122605068	923	800	0.696675157984041	0.928900210645387
eubacterium_hallii	a_omega3_fs_dr	a_omega3_fs_dr	0.000503298705605823	0.00139077368223076	923	844	0.717611347400226	0.930955261492185
alistipes_finegoldii	agemlvs	agemlvs	-0.000386758457453121	0.0010645569598919	923	756	0.716624737493815	0.930955261492185
clostridium_sp_cag_167	agemlvs	agemlvs	-0.000181564106885962	0.000474211212120805	923	297	0.70208362086971	0.930955261492185
bacteroides_nordii	a_omega3_fs_dr	a_omega3_fs_dr	-0.000115566411289433	0.000301849704882203	923	142	0.701936755435218	0.930955261492185
alistipes_indistinctus	a_omega3_fs_dr	a_omega3_fs_dr	0.00028957618152347	0.000775800311125908	923	388	0.709072926775003	0.930955261492185
ruminococcus_callidus	calor_fs_dr	calor_fs_dr	4.99465528734036e-07	1.37298774111427e-06	923	124	0.716142823136396	0.930955261492185
ruminococcus_lactaris	calor_fs_dr	calor_fs_dr	-1.59006561151607e-06	4.39479182270509e-06	923	489	0.717592973140976	0.930955261492185
lactobacillus_rogosae	agemlvs	agemlvs	5.8644359076612e-05	0.000160218209401482	923	233	0.714599971330379	0.930955261492185
bacteroides_uniformis	agemlvs	agemlvs	-0.000616615363381075	0.00169186571306341	923	891	0.715762266217039	0.930955261492185
streptococcus_salivarius	abx	abx	-0.00149812935577474	0.00406793489758244	923	572	0.712760792732994	0.930955261492185
bacteroides_galacturonicus	calor_fs_dr	calor_fs_dr	4.99074665793328e-07	1.33763707138378e-06	923	175	0.709176357082999	0.930955261492185
bacteroides_cellulosilyticus	a_omega3_fs_dr	a_omega3_fs_dr	-0.000801326685044084	0.00219004324162355	923	534	0.71452904001067	0.930955261492185
turicibacter_sanguinis	a_omega3_fs_dr	a_omega3_fs_dr	0.000146342789185125	0.000403082763071897	923	137	0.716755028728477	0.930955261492185
lachnospira_pectinoschiza	abx	abx	-0.00196335426773064	0.00548010144412039	923	467	0.720226779685598	0.931559145504904
phascolarctobacterium_faecium	a_omega3_fs_dr	a_omega3_fs_dr	0.000344341732500937	0.000964129876753906	923	466	0.721062607818699	0.931559145504904
dorea_formicigenerans	calor_fs_dr	calor_fs_dr	8.64818822158205e-07	2.52577005102817e-06	923	825	0.732168238391009	0.93239383827753
coprococcus_comes	a_omega3_fs_dr	a_omega3_fs_dr	-0.000434287142193427	0.00126293240220478	923	750	0.731046660051363	0.93239383827753
bacteroides_caccae	agemlvs	agemlvs	-0.000312262775057966	0.000899691368684904	923	574	0.728768720273629	0.93239383827753
lachnospira_pectinoschiza	agemlvs	agemlvs	0.000299881602511354	0.000859925156623754	923	467	0.727531139277298	0.93239383827753
streptococcus_salivarius	a_omega3_fs_dr	a_omega3_fs_dr	-0.000516693066695008	0.00148400455079722	923	572	0.727848022330561	0.93239383827753
paraprevotella_clara	abx	abx	0.000240587311084007	0.000702470476885586	923	125	0.732076540414581	0.93239383827753
holdemania_filiformis	a_omega3_fs_dr	a_omega3_fs_dr	-9.6998288421133e-05	0.000278909319618283	923	332	0.728132959121336	0.93239383827753
veillonella_atypica	a_omega3_fs_dr	a_omega3_fs_dr	0.000214354423355469	0.000632495950912508	923	159	0.734790394381446	0.933827303653813
streptococcus_parasanguinis	a_omega3_fs_dr	a_omega3_fs_dr	-0.00028760405040272	0.000858914189149546	923	415	0.737850181837058	0.933911792020941
eubacterium_rectale	abx	abx	-0.00380447891528773	0.0113541575467924	923	869	0.737655931549119	0.933911792020941
intestinimonas_butyriciproducens	agemlvs	agemlvs	-8.39143847894928e-05	0.000253949435079852	923	396	0.741295860730998	0.936373718818102
eubacterium_sp_cag_180	abx	abx	-0.00173052331478528	0.00546551651945476	923	138	0.751603006338162	0.939880312535096
bacteroides_plebeius	abx	abx	-0.00133174972211912	0.00419245608369302	923	145	0.750838916678065	0.939880312535096
paraprevotella_clara	calor_fs_dr	calor_fs_dr	2.6587720872979e-07	8.31128573686175e-07	923	125	0.749121155855336	0.939880312535096
parasutterella_excrementihominis	a_omega3_fs_dr	a_omega3_fs_dr	-0.00033994998668512	0.00105024028853252	923	521	0.746251341168568	0.939880312535096
firmicutes_bacterium_cag_145	a_omega3_fs_dr	a_omega3_fs_dr	-0.000251057466340761	0.000779739529433217	923	302	0.747560314009031	0.939880312535096
dorea_sp_cag_317	calor_fs_dr	calor_fs_dr	-7.59304633929617e-07	2.44988319846759e-06	923	319	0.756682396858273	0.944339562290249
roseburia_faecis	agemlvs	agemlvs	-0.000391701476103481	0.00128548622987512	923	726	0.760789762180024	0.944339562290249
bacteroides_faecis	a_omega3_fs_dr	a_omega3_fs_dr	-0.000341815924870793	0.00111587146603581	923	172	0.759430296545669	0.944339562290249
ruminococcaceae_bacterium_d16	calor_fs_dr	calor_fs_dr	-2.29146158868322e-07	7.53848619208874e-07	923	168	0.761222435628198	0.944339562290249
alistipes_shahii	a_omega3_fs_dr	a_omega3_fs_dr	-0.000302136006746995	0.00100573868819888	923	725	0.763941307666482	0.945823579714502
clostridium_sp_cag_242	agemlvs	agemlvs	-6.77199957329536e-05	0.000228316572582574	923	211	0.766965915601824	0.945823579714502
oscillibacter_sp_57_20	abx	abx	0.00126652571517325	0.00426252272137952	923	662	0.766435875955277	0.945823579714502
bifidobacterium_longum	agemlvs	agemlvs	-0.000237557852965975	0.000835495671652038	923	498	0.776350803917607	0.955508681744747
lachnospira_pectinoschiza	calor_fs_dr	calor_fs_dr	1.65418324464017e-06	5.9366998915198e-06	923	467	0.780601617880443	0.958849231412198
blautia_obeum	calor_fs_dr	calor_fs_dr	1.13876613022505e-06	4.35632600396399e-06	923	799	0.793868334567467	0.963844119399464
bacteroides_dorei	agemlvs	agemlvs	-0.000505144585248368	0.00189394397707647	923	507	0.789865798371922	0.963844119399464
alistipes_putredinis	calor_fs_dr	calor_fs_dr	-2.16331117455053e-06	8.16371812431338e-06	923	737	0.791078918810724	0.963844119399464
veillonella_atypica	abx	abx	-0.000435426242014314	0.00163513771914147	923	159	0.790074599444483	0.963844119399464
bacteroides_eggerthii	agemlvs	agemlvs	0.000363254472990582	0.00139960763757981	923	240	0.795389961935817	0.963844119399464
slackia_isoflavoniconvertens	abx	abx	-0.000328537881365439	0.0012769625050648	923	215	0.797024944888018	0.963844119399464
haemophilus_sp_hmsc71h05	agemlvs	agemlvs	-2.62071712090215e-05	0.000101231911069625	923	130	0.795888392528499	0.963844119399464
lawsonibacter_asaccharolyticus	agemlvs	agemlvs	-8.85997701974171e-05	0.000334418988027112	923	746	0.79123434503507	0.963844119399464
blautia_obeum	abx	abx	-0.000999371899793018	0.00418015985136351	923	799	0.811108891827588	0.965957706568751
ruminococcus_torques	agemlvs	agemlvs	-0.000181814948067868	0.000728980764415071	923	712	0.803209940395671	0.965957706568751
roseburia_sp_cag_309	a_omega3_fs_dr	a_omega3_fs_dr	-8.34625784415648e-05	0.000337849477999241	923	267	0.804964045030813	0.965957706568751
bacteroides_faecis	abx	abx	0.000603194314917631	0.00253807964572286	923	172	0.812208080265865	0.965957706568751
veillonella_parvula	a_omega3_fs_dr	a_omega3_fs_dr	-0.000120707405966303	0.000505435224170321	923	191	0.811332919159176	0.965957706568751
barnesiella_intestinihominis	a_omega3_fs_dr	a_omega3_fs_dr	0.000464140147549522	0.00188324254979027	923	487	0.805384130993617	0.965957706568751
desulfovibrio_piger	calor_fs_dr	calor_fs_dr	3.73050740675629e-07	1.52960007665297e-06	923	98	0.807373291732624	0.965957706568751
catenibacterium_mitsuokai	a_omega3_fs_dr	a_omega3_fs_dr	0.000118143668279102	0.000498480347306961	923	98	0.81270480119967	0.965957706568751
firmicutes_bacterium_cag_83	a_omega3_fs_dr	a_omega3_fs_dr	-0.000302658313645234	0.00127351177570114	923	648	0.812213186182717	0.965957706568751
alistipes_inops	a_omega3_fs_dr	a_omega3_fs_dr	0.000181447207236541	0.000890541298285267	923	167	0.838596358682853	0.969530458668642
eubacterium_ramulus	agemlvs	agemlvs	5.93894466459762e-05	0.000325010406095838	923	627	0.855130269993034	0.969530458668642
prevotella_copri	a_omega3_fs_dr	a_omega3_fs_dr	0.000905752738828536	0.00539817934128423	923	232	0.866787845171764	0.969530458668642
ruminococcus_bromii	agemlvs	agemlvs	-0.000268107048943626	0.00149739700041397	923	512	0.858016409115138	0.969530458668642
ruminococcus_bromii	abx	abx	0.00159716786698204	0.00912694948087227	923	512	0.861123229088076	0.969530458668642
alistipes_onderdonkii	agemlvs	agemlvs	-5.8841234431968e-05	0.000353599010607478	923	147	0.867948050523953	0.969530458668642
bacteroides_caccae	calor_fs_dr	calor_fs_dr	1.05149819429974e-06	5.59280764717831e-06	923	574	0.85091439261872	0.969530458668642
lactobacillus_rogosae	a_omega3_fs_dr	a_omega3_fs_dr	-7.35695427111251e-05	0.00040881223867558	923	233	0.857253494759342	0.969530458668642
butyrivibrio_sp_cag_318	agemlvs	agemlvs	-0.000171005619938707	0.000820402973672945	923	100	0.835019427971138	0.969530458668642
bacteroides_eggerthii	calor_fs_dr	calor_fs_dr	1.67823073125264e-06	7.38291728475438e-06	923	240	0.820232223260251	0.969530458668642
bacteroides_salyersiae	agemlvs	agemlvs	0.000140220901068743	0.000644940529700976	923	234	0.828027893094018	0.969530458668642
bacteroides_salyersiae	abx	abx	0.00052804915325393	0.00236936336238175	923	234	0.823700335596033	0.969530458668642
bacteroides_intestinalis	a_omega3_fs_dr	a_omega3_fs_dr	-0.000428659833047851	0.00195728540597447	923	247	0.826695100812107	0.969530458668642
bacteroides_xylanisolvens	agemlvs	agemlvs	-0.00014523224167029	0.000662495461400375	923	559	0.826622293165415	0.969530458668642
streptococcus_thermophilus	agemlvs	agemlvs	-7.59640120813271e-05	0.00036986617388377	923	383	0.837416786812853	0.969530458668642
parabacteroides_merdae	calor_fs_dr	calor_fs_dr	9.87584709480869e-07	4.74823641762829e-06	923	670	0.835284467596854	0.969530458668642
eisenbergiella_massiliensis	calor_fs_dr	calor_fs_dr	-2.33200328455247e-07	1.4211574016145e-06	923	255	0.869702938047232	0.969530458668642
anaerotignum_lactatifermentans	a_omega3_fs_dr	a_omega3_fs_dr	-9.38280700495509e-05	0.000456257549194491	923	157	0.83711529223391	0.969530458668642
agathobaculum_butyriciproducens	agemlvs	agemlvs	5.8085187125847e-05	0.000349532322346617	923	819	0.868123071310597	0.969530458668642
sutterella_parvirubra	calor_fs_dr	calor_fs_dr	-1.57096513749725e-07	7.8447869061032e-07	923	203	0.841325748583824	0.969530458668642
faecalibacterium_prausnitzii	a_omega3_fs_dr	a_omega3_fs_dr	0.000453079630816097	0.00267241675806336	923	909	0.865439333914735	0.969530458668642
enterorhabdus_caecimuris	agemlvs	agemlvs	-1.37263104571723e-05	7.34371219270823e-05	923	372	0.851843886691112	0.969530458668642
escherichia_coli	calor_fs_dr	calor_fs_dr	-1.38306719613491e-06	6.85780336398044e-06	923	300	0.840214246219902	0.969530458668642
ruthenibacterium_lactatiformans	agemlvs	agemlvs	6.87817411431971e-05	0.00031202078696636	923	780	0.825682414448942	0.969530458668642
eubacterium_siraeum	a_omega3_fs_dr	a_omega3_fs_dr	0.000691307150074935	0.00379570323617661	923	603	0.855536846802936	0.969530458668642
collinsella_aerofaciens	calor_fs_dr	calor_fs_dr	-9.07791727962207e-07	5.27603558647681e-06	923	743	0.86343905121704	0.969530458668642
acidaminococcus_intestini	agemlvs	agemlvs	-8.53519962530835e-05	0.000444096876057194	923	120	0.847717535687373	0.969530458668642
anaeromassilibacillus_sp_an250	agemlvs	agemlvs	-2.07008139080509e-05	0.000128016175220397	923	268	0.871645171976135	0.969530458668642
haemophilus_parainfluenzae	agemlvs	agemlvs	3.01563658760893e-05	0.000177474207484872	923	207	0.865184381090482	0.969530458668642
haemophilus_parainfluenzae	abx	abx	-0.000267299343990596	0.00129237638672425	923	207	0.836197692454129	0.969530458668642
desulfovibrio_piger	a_omega3_fs_dr	a_omega3_fs_dr	0.000112020308350269	0.000562893772256934	923	98	0.842302512525246	0.969530458668642
clostridium_spiroforme	agemlvs	agemlvs	-2.84422146271608e-05	0.000146237225551577	923	289	0.845915028473095	0.969530458668642
parasutterella_excrementihominis	abx	abx	-0.000548057985832833	0.00245986657321251	923	521	0.823745612630773	0.969530458668642
erysipelatoclostridium_ramosum	abx	abx	-0.000342425802689344	0.00186605509510017	923	180	0.854445039191239	0.969530458668642
firmicutes_bacterium_cag_110	abx	abx	-0.000626619049704306	0.00363843759256765	923	407	0.863302647855089	0.969530458668642
firmicutes_bacterium_cag_110	calor_fs_dr	calor_fs_dr	6.721146288181e-07	4.135153653446e-06	923	407	0.870920339377015	0.969530458668642
ruminococcus_gnavus	abx	abx	0.000608227223354711	0.00405444787030946	923	392	0.880786533259236	0.975890356640237
ruminococcus_bromii	calor_fs_dr	calor_fs_dr	-1.4831195818763e-06	1.00035107823888e-05	923	512	0.882175903771797	0.975890356640237
anaerostipes_hadrus	calor_fs_dr	calor_fs_dr	8.24943384331747e-07	5.64674696761408e-06	923	862	0.883902416912262	0.975890356640237
roseburia_inulinivorans	agemlvs	agemlvs	-9.35747696583249e-05	0.000647482050062097	923	763	0.88518259913201	0.975890356640237
intestinibacter_bartlettii	abx	abx	-0.00012183231019359	0.000816875197993838	923	140	0.881484829707868	0.975890356640237
butyrivibrio_sp_cag_318	calor_fs_dr	calor_fs_dr	6.80085155958194e-07	4.80212572247618e-06	923	100	0.887411027017548	0.976621659363227
blautia_obeum	a_omega3_fs_dr	a_omega3_fs_dr	-0.000203817139555206	0.00150115991632224	923	799	0.892054921242267	0.978281671098725
eubacterium_eligens	agemlvs	agemlvs	0.000155696487481154	0.00113009615839589	923	819	0.890509387083323	0.978281671098725
dorea_sp_cag_317	a_omega3_fs_dr	a_omega3_fs_dr	-0.000105017680930051	0.000894451745923196	923	319	0.906562895763946	0.978388522781649
ruminococcus_gnavus	calor_fs_dr	calor_fs_dr	5.83097667199028e-07	4.50677129661858e-06	923	392	0.897086419536062	0.978388522781649
eubacterium_ramulus	calor_fs_dr	calor_fs_dr	-2.76540158897137e-07	2.22546461105897e-06	923	627	0.901141403620012	0.978388522781649
bacteroides_stercoris	abx	abx	-0.000993068007555077	0.00755479403117927	923	468	0.895452690508632	0.978388522781649
bacteroides_sp_cag_144	a_omega3_fs_dr	a_omega3_fs_dr	-7.98639492020926e-05	0.000689627863192799	923	106	0.907831658157972	0.978388522781649
fusicatenibacter_saccharivorans	agemlvs	agemlvs	0.000104381116940377	0.000839323396677262	923	871	0.901109012849266	0.978388522781649
eubacterium_rectale	agemlvs	agemlvs	0.00018738999493421	0.00159851523885596	923	869	0.906756814284714	0.978388522781649
holdemanella_biformis	agemlvs	agemlvs	3.15566708889391e-05	0.000257408959099581	923	202	0.90250954334682	0.978388522781649
ruminococcaceae_bacterium_d16	a_omega3_fs_dr	a_omega3_fs_dr	3.28254014447908e-05	0.000275403742053101	923	168	0.905152873114307	0.978388522781649
phascolarctobacterium_succinatutens	agemlvs	agemlvs	-7.49270542525172e-05	0.000582241529399885	923	104	0.897689088289386	0.978388522781649
blautia_obeum	agemlvs	agemlvs	6.43178519171719e-05	0.000576334669241232	923	799	0.911213059901832	0.978652236452226
ruminococcus_lactaris	a_omega3_fs_dr	a_omega3_fs_dr	-0.000176271996897959	0.00156253955316669	923	489	0.910213492948313	0.978652236452226
dorea_sp_cag_317	agemlvs	agemlvs	-4.6814379917876e-05	0.000433997205024571	923	319	0.914170316888392	0.980141370684461
lactococcus_lactis	a_omega3_fs_dr	a_omega3_fs_dr	3.47578778082193e-05	0.000332797201428339	923	135	0.916880243740999	0.981360672546112
ruminococcus_bicirculans	a_omega3_fs_dr	a_omega3_fs_dr	0.000271387364138502	0.00273899397656458	923	556	0.92110445946148	0.984193805999938
anaerotruncus_colihominis	abx	abx	-7.18636082293902e-05	0.000756242017602158	923	188	0.924318463930243	0.985939694858926
roseburia_sp_cag_182	calor_fs_dr	calor_fs_dr	-8.82356983447147e-08	1.49730660909489e-06	923	110	0.953031675632888	0.988930203490631
roseburia_sp_cag_471	agemlvs	agemlvs	1.73555950716833e-05	0.000232350758663597	923	350	0.940505495528932	0.988930203490631
roseburia_sp_cag_471	a_omega3_fs_dr	a_omega3_fs_dr	-3.99039584958539e-05	0.000481611570204984	923	350	0.933986480312648	0.988930203490631
eubacterium_ventriosum	agemlvs	agemlvs	2.46136069430164e-05	0.000331769738586241	923	462	0.940908216527809	0.988930203490631
eubacterium_sp_cag_251	agemlvs	agemlvs	4.87034792330905e-05	0.000568804399225328	923	167	0.931820544115663	0.988930203490631
bacteroides_vulgatus	agemlvs	agemlvs	0.000131003988822127	0.00178118663762396	923	783	0.94141628300671	0.988930203490631
bacteroides_sp_cag_144	calor_fs_dr	calor_fs_dr	-1.3717825307682e-07	1.8324563257884e-06	923	106	0.940343766781611	0.988930203490631
bacteroides_finegoldii	calor_fs_dr	calor_fs_dr	-2.0430904519764e-07	3.05709858951786e-06	923	306	0.946731062900376	0.988930203490631
eggerthella_lenta	calor_fs_dr	calor_fs_dr	-1.180572374716e-07	1.78772493720817e-06	923	399	0.947363741696807	0.988930203490631
coprobacter_fastidiosus	a_omega3_fs_dr	a_omega3_fs_dr	4.55933881803192e-05	0.000750963986255226	923	249	0.951601954458568	0.988930203490631
clostridium_citroniae	a_omega3_fs_dr	a_omega3_fs_dr	1.19203859416932e-05	0.000202751149631929	923	232	0.953139997543905	0.988930203490631
clostridium_lavalense	calor_fs_dr	calor_fs_dr	-5.27390998661248e-08	7.13320003565049e-07	923	235	0.941082443354028	0.988930203490631
turicimonas_muris	abx	abx	-6.12371109778694e-05	0.00106276769533677	923	353	0.95406407452141	0.988930203490631
gordonibacter_pamelaeae	agemlvs	agemlvs	-1.36274182562937e-05	0.000220530165212836	923	610	0.95076710793608	0.988930203490631
adlercreutzia_equolifaciens	abx	abx	-0.000114376502116202	0.00177969809520528	923	772	0.948773266820019	0.988930203490631
haemophilus_sp_hmsc71h05	a_omega3_fs_dr	a_omega3_fs_dr	1.69449533464681e-05	0.000271540726238316	923	130	0.950269082177574	0.988930203490631
turicibacter_sanguinis	calor_fs_dr	calor_fs_dr	7.9858503857843e-08	1.18790587452389e-06	923	137	0.946428889406416	0.988930203490631
clostridium_citroniae	abx	abx	2.9173502899214e-05	0.000562957308078539	923	232	0.958683536148841	0.991572959939213
holdemanella_biformis	abx	abx	6.97765284893216e-05	0.00138365605730253	923	202	0.959791775325777	0.991572959939213
eisenbergiella_tayi	abx	abx	7.18676254832304e-05	0.00150897867967972	923	244	0.962027294390838	0.992205388227977
slackia_isoflavoniconvertens	agemlvs	agemlvs	1.250579195336e-05	0.000274025117684068	923	215	0.963629040983845	0.992205388227977
firmicutes_bacterium_cag_110	a_omega3_fs_dr	a_omega3_fs_dr	6.55424653555509e-05	0.001500683858155	923	407	0.965174151689715	0.992205388227977
bifidobacterium_pseudocatenulatum	agemlvs	agemlvs	1.79419758495679e-05	0.000457444474502144	923	150	0.968738275602959	0.994231388118826
coprococcus_catus	agemlvs	agemlvs	3.19304158645126e-06	0.000286148434637174	923	593	0.991104174312105	0.994291004454588
clostridium_sp_cag_58	a_omega3_fs_dr	a_omega3_fs_dr	1.05473828788387e-05	0.000769530200020999	923	690	0.989068829410093	0.994291004454588
clostridium_sp_cag_167	calor_fs_dr	calor_fs_dr	-8.9434067837178e-08	3.3433259354102e-06	923	297	0.978666708197352	0.994291004454588
sellimonas_intestinalis	a_omega3_fs_dr	a_omega3_fs_dr	3.4403582739092e-06	0.000284930903179698	923	112	0.990370735059675	0.994291004454588
bacteroides_plebeius	a_omega3_fs_dr	a_omega3_fs_dr	-6.93832410223241e-05	0.00191478808797909	923	145	0.971103001498884	0.994291004454588
flavonifractor_plautii	calor_fs_dr	calor_fs_dr	4.28894990476676e-08	2.47041506692797e-06	923	639	0.986152599520228	0.994291004454588
butyricimonas_virosa	a_omega3_fs_dr	a_omega3_fs_dr	1.33403138069647e-05	0.000719954849645038	923	493	0.985220932888013	0.994291004454588
bacteroides_massiliensis	calor_fs_dr	calor_fs_dr	-1.267614487814e-07	3.75725865067563e-06	923	316	0.973093785272021	0.994291004454588
monoglobus_pectinilyticus	a_omega3_fs_dr	a_omega3_fs_dr	2.3656860418603e-05	0.00139252953086549	923	403	0.986450496182376	0.994291004454588
haemophilus_sp_hmsc71h05	abx	abx	-1.62075557908516e-05	0.000784612675299829	923	130	0.983525131338197	0.994291004454588
anaeromassilibacillus_sp_an250	a_omega3_fs_dr	a_omega3_fs_dr	7.77391802787578e-06	0.000319528189289676	923	268	0.980598347780638	0.994291004454588
intestinimonas_butyriciproducens	abx	abx	-2.8161846590535e-05	0.00157811224803104	923	396	0.985766266992445	0.994291004454588
firmicutes_bacterium_cag_145	calor_fs_dr	calor_fs_dr	-3.27350925969762e-08	2.17045315521893e-06	923	302	0.987970198386428	0.994291004454588
proteobacteria_bacterium_cag_139	a_omega3_fs_dr	a_omega3_fs_dr	8.64074497876264e-06	0.000710610145499035	923	380	0.990300992454969	0.994291004454588
